Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
PIII,P3 HEALTH PARTNERS INC CLASS A,Health Care,Equity,"1,139,798.03",0.01,"1,139,798.03","338,219.00",3.37,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
OMER,OMEROS CORP,Health Care,Equity,"1,128,635.10",0.01,"1,128,635.10","205,020.00",5.50,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TSQ,TOWNSQUARE MEDIA INC CLASS A,Communication,Equity,"1,126,944.75",0.01,"1,126,944.75","94,305.00",11.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GCBC,GREENE COUNTY BANCORP INC,Financials,Equity,"1,120,766.40",0.01,"1,120,766.40","35,922.00",31.20,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,Equity,"1,112,448.00",0.01,"1,112,448.00","46,352.00",24.00,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PFMT,PERFORMANT FINANCIAL CORP,Industrials,Equity,"1,107,714.00",0.01,"1,107,714.00","423,600.00",2.62,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
INNV,INNOVAGE HOLDING CORP,Health Care,Equity,"1,107,547.52",0.01,"1,107,547.52","150,482.00",7.36,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
QTRX,QUANTERIX CORP,Health Care,Equity,"1,106,167.76",0.01,"1,106,167.76","48,859.00",22.64,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SKYX,SKYX PLATFORMS CORP,Industrials,Equity,"1,105,614.72",0.01,"1,105,614.72","464,544.00",2.38,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
REX,REX AMERICAN RESOURCES CORP,Energy,Equity,"1,104,549.60",0.01,"1,104,549.60","33,110.00",33.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PPTA,PERPETUA RESOURCES CORP,Materials,Equity,"1,099,922.56",0.01,"1,099,922.56","298,892.00",3.68,Canada,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,"1,089,601.52",0.01,"1,089,601.52","40,748.00",26.74,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CSTL,CASTLE BIOSCIENCES INC,Health Care,Equity,"1,068,006.80",0.01,"1,068,006.80","79,702.00",13.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EVER,EVERQUOTE INC CLASS A,Communication,Equity,"1,066,722.30",0.01,"1,066,722.30","169,321.00",6.30,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
DYN,DYNE THERAPEUTICS INC,Health Care,Equity,"1,067,222.42",0.01,"1,067,222.42","103,213.00",10.34,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SMLR,SEMLER SCIENTIFIC INC,Health Care,Equity,"1,061,859.80",0.01,"1,061,859.80","40,529.00",26.20,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
ATOM,ATOMERA INC,Information Technology,Equity,"1,058,152.02",0.01,"1,058,152.02","130,154.00",8.13,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CRGE,CHARGE ENTERPRISES INC,Communication,Equity,"1,051,119.85",0.01,"1,051,119.85","1,127,811.00",0.93,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
MACK,MERRIMACK PHARMACEUTICALS INC,Health Care,Equity,"1,039,299.42",0.01,"1,039,299.42","86,106.00",12.07,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GRC,GORMAN-RUPP,Industrials,Equity,"1,037,890.56",0.01,"1,037,890.56","37,824.00",27.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AKYA,AKOYA BIOSCIENCES INC,Health Care,Equity,"1,038,575.68",0.01,"1,038,575.68","156,412.00",6.64,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CUE,CUE BIOPHARMA INC,Health Care,Equity,"1,033,876.48",0.01,"1,033,876.48","284,032.00",3.64,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
YMAB,Y MABS THERAPEUTICS INC,Health Care,Equity,"1,024,243.20",0.01,"1,024,243.20","150,624.00",6.80,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
VERI,VERITONE INC,Information Technology,Equity,"998,284.23",0.01,"998,284.23","236,001.00",4.23,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
LVWR,LIVEWIRE GROUP INC,Consumer Discretionary,Equity,"993,113.56",0.01,"993,113.56","87,964.00",11.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,Equity,"987,141.06",0.01,"987,141.06","176,907.00",5.58,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
VAXX,VAXXINITY INC CLASS A,Health Care,Equity,"976,622.76",0.01,"976,622.76","350,044.00",2.79,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
KRMD,KORU MEDICAL SYSTEMS INC,Health Care,Equity,"966,942.00",0.01,"966,942.00","268,595.00",3.60,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
NAPA,DUCKHORN PORTFOLIO INC,Consumer Staples,Equity,"960,139.81",0.01,"960,139.81","71,813.00",13.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HRTX,HERON THERAPEUTICS INC,Health Care,Equity,"953,927.80",0.01,"953,927.80","801,620.00",1.19,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,Equity,"942,705.00",0.01,"942,705.00","34,915.00",27.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
NVCT,NUVECTIS PHARMA INC,Health Care,Equity,"927,887.48",0.01,"927,887.48","55,796.00",16.63,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
VRCA,VERRICA PHARMACEUTICALS INC,Health Care,Equity,"927,074.75",0.01,"927,074.75","173,285.00",5.35,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EYPT,EYEPOINT PHARMACEUTICALS INC,Health Care,Equity,"925,695.68",0.01,"925,695.68","120,848.00",7.66,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
XFOR,X4 PHARMACEUTICALS INC,Health Care,Equity,"916,183.80",0.01,"916,183.80","514,710.00",1.78,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
OSCR,OSCAR HEALTH INC CLASS A,Financials,Equity,"914,125.80",0.01,"914,125.80","113,556.00",8.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HCCI,HERITAGE CRYSTAL INC,Industrials,Equity,"901,161.80",0.01,"901,161.80","25,130.00",35.86,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
XAIR,BEYOND AIR INC,Health Care,Equity,"899,793.72",0.01,"899,793.72","188,636.00",4.77,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
OPEN,OPENDOOR TECHNOLOGIES INC,Real Estate,Equity,"898,103.20",0.01,"898,103.20","264,148.00",3.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GOGO,GOGO INC,Communication,Equity,"898,218.68",0.01,"898,218.68","53,593.00",16.76,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
DC,DAKOTA GOLD CORP,Materials,Equity,"892,159.65",0.01,"892,159.65","302,427.00",2.95,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Equity,"883,010.16",0.01,"883,010.16","114,084.00",7.74,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CWCO,CONSOLIDATED WATER LTD,Utilities,Equity,"883,298.78",0.01,"883,298.78","37,333.00",23.66,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AORT,ARTIVION INC,Health Care,Equity,"881,934.88",0.01,"881,934.88","53,908.00",16.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Equity,"877,369.16",0.01,"877,369.16","71,447.00",12.28,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
ACMR,ACM RESEARCH CLASS A INC,Information Technology,Equity,"866,138.02",0.01,"866,138.02","67,826.00",12.77,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
KRT,KARAT PACKAGING INC,Industrials,Equity,"862,617.40",0.01,"862,617.40","47,870.00",18.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
VIR,VIR BIOTECHNOLOGY INC,Health Care,Equity,"862,832.24",0.01,"862,832.24","34,876.00",24.74,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PMTS,CPI CARD GROUP INC,Information Technology,Equity,"853,526.52",0.01,"853,526.52","37,884.00",22.53,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
FBP,FIRST BANCORP,Financials,Equity,"852,738.48",0.01,"852,738.48","70,708.00",12.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HTBI,HOMETRUST BANCSHARES INC,Financials,Equity,"851,936.10",0.01,"851,936.10","39,997.00",21.30,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GLNG,GOLAR LNG LTD,Energy,Equity,"850,468.68",0.01,"850,468.68","42,566.00",19.98,Norway,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TCX,TUCOWS INC,Information Technology,Equity,"849,371.77",0.01,"849,371.77","33,853.00",25.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TIPT,TIPTREE INC,Financials,Equity,"843,656.52",0.01,"843,656.52","58,506.00",14.42,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PLUS,EPLUS,Information Technology,Equity,"826,844.64",0.01,"826,844.64","15,152.00",54.57,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
MGNX,MACROGENICS INC,Health Care,Equity,"821,719.48",0.01,"821,719.48","155,924.00",5.27,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GAMB,GAMBLING COM GROUP LTD,Communication,Equity,"819,249.60",0.01,"819,249.60","82,920.00",9.88,Jersey,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,"818,022.24",0.01,"818,022.24","30,672.00",26.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TGAN,TRANSPHORM INC,Information Technology,Equity,"816,068.05",0.01,"816,068.05","218,785.00",3.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
III,INFORMATION SERVICES GROUP INC,Information Technology,Equity,"813,179.85",0.01,"813,179.85","159,135.00",5.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BOOM,DMC GLOBAL INC,Energy,Equity,"808,708.32",0.01,"808,708.32","47,376.00",17.07,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AGEN,AGENUS INC,Health Care,Equity,"806,710.80",0.01,"806,710.80","480,185.00",1.68,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PRIM,PRIMORIS SERVICES CORP,Industrials,Equity,"800,165.28",0.01,"800,165.28","27,516.00",29.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HPK,HIGHPEAK ENERGY INC,Energy,Equity,"796,654.91",0.01,"796,654.91","72,887.00",10.93,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,Equity,"793,951.68",0.01,"793,951.68","97,298.00",8.16,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BGRY,BERKSHIRE GREY INC CLASS A,Industrials,Equity,"788,768.40",0.01,"788,768.40","563,406.00",1.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
XMTR,XOMETRY INC CLASS A,Industrials,Equity,"785,961.10",0.01,"785,961.10","36,710.00",21.41,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SRI,STONERIDGE INC,Consumer Discretionary,Equity,"777,450.00",0.01,"777,450.00","44,375.00",17.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
LPTV,LOOP MEDIA INC,Communication,Equity,"772,491.90",0.01,"772,491.90","302,938.00",2.55,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CMPO,COMPOSECURE INC CLASS A,Information Technology,Equity,"772,591.68",0.01,"772,591.68","114,969.00",6.72,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,Equity,"761,889.60",0.01,"761,889.60","30,330.00",25.12,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,"740,327.44",0.01,"740,327.44","345,141.00",2.15,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GES,GUESS INC,Consumer Discretionary,Equity,"738,048.26",0.01,"738,048.26","37,294.00",19.79,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SBGI,SINCLAIR INC CLASS A,Communication,Equity,"734,319.08",0.01,"734,319.08","52,564.00",13.97,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,Equity,"730,266.50",0.01,"730,266.50","43,598.00",16.75,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SPNT,SIRIUSPOINT LTD,Financials,Equity,"723,418.08",0.01,"723,418.08","81,466.00",8.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
OPTN,OPTINOSE INC,Health Care,Equity,"720,814.44",0.01,"720,814.44","586,028.00",1.23,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EP,EMPIRE PETROLEUM CORP,Energy,Equity,"718,100.00",0.01,"718,100.00","86,000.00",8.35,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AVD,AMER VANGUARD CORP,Materials,Equity,"717,404.64",0.01,"717,404.64","40,808.00",17.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
KFS,KINGSWAY FINANCIAL SERVICES INC,Financials,Equity,"717,456.96",0.01,"717,456.96","83,039.00",8.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
ITI,ITERIS INC,Information Technology,Equity,"716,125.68",0.01,"716,125.68","175,521.00",4.08,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
KNTK,KINETIK HOLDINGS INC CLASS A,Energy,Equity,"716,244.00",0.01,"716,244.00","21,066.00",34.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
FA,FIRST ADVANTAGE CORP,Industrials,Equity,"715,275.33",0.01,"715,275.33","48,891.00",14.63,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,"715,319.44",0.01,"715,319.44","42,152.00",16.97,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
DTC,SOLO BRANDS INC CLASS A,Consumer Discretionary,Equity,"713,541.87",0.01,"713,541.87","134,377.00",5.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
STEL,STELLAR BANCORP INC,Financials,Equity,"711,332.59",0.01,"711,332.59","31,049.00",22.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,Equity,"708,041.57",0.01,"708,041.57","46,247.00",15.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HLVX,HILLEVAX INC,Health Care,Equity,"693,910.78",0.01,"693,910.78","42,467.00",16.34,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"692,701.20",0.01,"692,701.20","55,863.00",12.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,"682,417.12",0.01,"682,417.12","50,512.00",13.51,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
LKFN,LAKELAND FINANCIAL CORP,Financials,Equity,"678,376.44",0.01,"678,376.44","13,404.00",50.61,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
VMEO,VIMEO INC,Communication,Equity,"670,476.63",0.01,"670,476.63","163,133.00",4.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EVI,EVI INDUSTRIES INC,Industrials,Equity,"664,611.60",0.01,"664,611.60","32,579.00",20.40,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Equity,"664,070.40",0.01,"664,070.40","8,640.00",76.86,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PAR,PAR TECHNOLOGY CORP,Information Technology,Equity,"664,268.40",0.01,"664,268.40","19,948.00",33.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AVO,MISSION PRODUCE INC,Consumer Staples,Equity,"660,847.20",0.01,"660,847.20","56,004.00",11.80,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BAND,BANDWIDTH INC CLASS A,Communication,Equity,"652,657.71",0.01,"652,657.71","48,597.00",13.43,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
AMWD,AMERICAN WOODMARK CORP,Industrials,Equity,"648,047.56",0.01,"648,047.56","8,972.00",72.23,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,Equity,"645,192.65",0.01,"645,192.65","49,745.00",12.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EHTH,EHEALTH INC,Financials,Equity,"641,837.28",0.01,"641,837.28","79,044.00",8.12,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PAYS,PAYSIGN INC,Financials,Equity,"633,420.30",0.01,"633,420.30","262,830.00",2.41,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
TREE,LENDINGTREE INC,Financials,Equity,"627,642.98",0.01,"627,642.98","29,902.00",20.99,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
NNOX,NANO X IMAGING LTD,Health Care,Equity,"618,711.50",0.01,"618,711.50","41,975.00",14.74,Israel,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,"616,503.52",0.01,"616,503.52","10,733.00",57.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
CLPR,CLIPPER REALTY INC,Real Estate,Equity,"593,728.54",0.01,"593,728.54","105,458.00",5.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,Equity,"584,554.18",0.01,"584,554.18","245,611.00",2.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HOUS,ANYWHERE REAL ESTATE INC,Real Estate,Equity,"580,552.70",0.01,"580,552.70","88,634.00",6.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
HDSN,HUDSON TECHNOLOGIES INC,Industrials,Equity,"576,652.80",0.01,"576,652.80","60,068.00",9.60,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PFHC,PROFRAC HOLDING CORP,Energy,Equity,"574,803.02",0.01,"574,803.02","49,297.00",11.66,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Equity,"546,431.88",0.01,"546,431.88","127,671.00",4.28,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
RBOT,VICARIOUS SURGICAL CORP CLASS A,Health Care,Equity,"544,138.49",0.01,"544,138.49","300,629.00",1.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
EYEN,EYENOVIA INC,Health Care,Equity,"517,735.84",0.01,"517,735.84","223,162.00",2.32,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Financials,Equity,"516,869.00",0.01,"516,869.00","148,100.00",3.49,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BTBT,BIT DIGITAL INC,Information Technology,Equity,"517,130.88",0.01,"517,130.88","115,431.00",4.48,China,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
RYI,RYERSON HOLDING CORP,Materials,Equity,"509,404.69",0.01,"509,404.69","12,581.00",40.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
DJCO,DAILY JOURNAL CORP,Communication,Equity,"504,592.45",0.01,"504,592.45","1,795.00",281.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
MLYS,MINERALYS THERAPEUTICS INC,Health Care,Equity,"505,375.68",0.01,"505,375.68","31,312.00",16.14,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SEAT,VIVID SEATS INC CLASS A,Communication,Equity,"504,092.84",0.01,"504,092.84","65,297.00",7.72,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
RM,REGIONAL MANAGEMENT CORP,Financials,Equity,"501,292.26",0.01,"501,292.26","16,947.00",29.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
MCB,METROPOLITAN BANK HOLDING CORP,Financials,Equity,"496,323.15",0.01,"496,323.15","14,449.00",34.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
LVOX,LIVEVOX HOLDING INC CLASS A,Information Technology,Equity,"492,785.77",0.01,"492,785.77","177,901.00",2.77,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
BGXX,BRIGHT GREEN CORP,Health Care,Equity,"491,569.49",0.01,"491,569.49","496,585.00",0.99,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
ZVIA,ZEVIA CLASS A,Consumer Staples,Equity,"490,276.43",0.0,"490,276.43","118,711.00",4.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
SBOW,SILVERBOW RESOURCES INC,Energy,Equity,"482,434.20",0.0,"482,434.20","17,802.00",27.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
-,SCILEX HOLDING CORP,Health Care,Equity,"478,987.20",0.0,"478,987.20","77,256.00",6.20,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
GTN,GRAY TELEVISION INC,Communication,Equity,"470,186.60",0.0,"470,186.60","60,905.00",7.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 Growth ETF,IWO,2023-06-27
