Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
BKR,BAKER HUGHES CLASS A,Energy,Equity,"288,654,048.46",0.09,"288,654,048.46","9,151,999.00",31.54,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
RMD,RESMED INC,Health Care,Equity,"287,501,364.36",0.09,"287,501,364.36","1,328,319.00",216.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Equity,"287,108,473.70",0.09,"287,108,473.70","4,510,738.00",63.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
LEN,LENNAR A CORP,Consumer Discretionary,Equity,"285,148,355.22",0.08,"285,148,355.22","2,294,218.00",124.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,Equity,"285,104,685.90",0.08,"285,104,685.90","3,535,086.00",80.65,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
VICI,VICI PPTYS INC,Real Estate,Equity,"284,434,950.41",0.08,"284,434,950.41","9,078,677.00",31.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DAL,DELTA AIR LINES INC,Industrials,Equity,"281,915,125.24",0.08,"281,915,125.24","5,810,287.00",48.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DVN,DEVON ENERGY CORP,Energy,Equity,"281,358,054.50",0.08,"281,358,054.50","5,801,197.00",48.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
RSG,REPUBLIC SERVICES INC,Industrials,Equity,"280,918,774.45",0.08,"280,918,774.45","1,858,543.00",151.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ABC,AMERISOURCEBERGEN CORP,Health Care,Equity,"279,169,176.30",0.08,"279,169,176.30","1,464,302.00",190.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
KR,KROGER,Consumer Staples,Equity,"277,720,443.84",0.08,"277,720,443.84","5,903,921.00",47.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
URI,UNITED RENTALS INC,Industrials,Equity,"274,399,734.42",0.08,"274,399,734.42","621,334.00",441.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DLTR,DOLLAR TREE INC,Consumer Staples,Equity,"273,378,623.04",0.08,"273,378,623.04","1,879,666.00",145.44,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
USD,USD CASH,Cash and/or Derivatives,Cash,"273,086,643.69",0.08,"273,086,643.69","273,086,644.00",100.00,United States,-,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HAL,HALLIBURTON,Energy,Equity,"270,737,268.40",0.08,"270,737,268.40","8,154,737.00",33.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CEG,CONSTELLATION ENERGY CORP,Utilities,Equity,"270,225,704.22",0.08,"270,225,704.22","2,932,773.00",92.14,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,Equity,"268,429,033.40",0.08,"268,429,033.40","1,885,565.00",142.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ILMN,ILLUMINA INC,Health Care,Equity,"267,328,712.08",0.08,"267,328,712.08","1,429,336.00",187.03,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DFS,DISCOVER FINANCIAL SERVICES,Financials,Equity,"266,997,818.40",0.08,"266,997,818.40","2,295,768.00",116.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,Equity,"265,683,690.09",0.08,"265,683,690.09","1,610,497.00",164.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
VMC,VULCAN MATERIALS,Materials,Equity,"265,407,741.02",0.08,"265,407,741.02","1,202,954.00",220.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ALL,ALLSTATE CORP,Financials,Equity,"261,480,789.36",0.08,"261,480,789.36","2,376,234.00",110.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PCG,PG&E CORP,Utilities,Equity,"260,428,732.74",0.08,"260,428,732.74","14,614,407.00",17.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MTD,METTLER TOLEDO INC,Health Care,Equity,"259,694,697.24",0.08,"259,694,697.24","199,044.00","1,304.71",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
KHC,KRAFT HEINZ,Consumer Staples,Equity,"258,531,522.15",0.08,"258,531,522.15","7,211,479.00",35.85,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WEC,WEC ENERGY GROUP INC,Utilities,Equity,"257,649,197.65",0.08,"257,649,197.65","2,851,679.00",90.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,Equity,"257,127,274.51",0.08,"257,127,274.51","20,041,097.00",12.83,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EFX,EQUIFAX INC,Industrials,Equity,"256,417,823.20",0.08,"256,417,823.20","1,108,690.00",231.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PWR,QUANTA SERVICES INC,Industrials,Equity,"256,126,764.15",0.08,"256,126,764.15","1,312,461.00",195.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
AWK,AMERICAN WATER WORKS INC,Utilities,Equity,"254,787,618.40",0.08,"254,787,618.40","1,759,583.00",144.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ANSS,ANSYS INC,Information Technology,Equity,"253,780,306.72",0.08,"253,780,306.72","783,466.00",323.92,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,Equity,"253,033,127.66",0.08,"253,033,127.66","671,122.00",377.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
APTV,APTIV PLC,Consumer Discretionary,Equity,"252,880,886.94",0.08,"252,880,886.94","2,444,002.00",103.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MLM,MARTIN MARIETTA MATERIALS INC,Materials,Equity,"251,677,482.00",0.07,"251,677,482.00","560,030.00",449.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
OKE,ONEOK INC,Energy,Equity,"249,136,415.61",0.07,"249,136,415.61","4,045,079.00",61.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
GPN,GLOBAL PAYMENTS INC,Financials,Equity,"248,090,851.08",0.07,"248,090,851.08","2,368,183.00",104.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
IT,GARTNER INC,Information Technology,Equity,"247,933,029.75",0.07,"247,933,029.75","714,525.00",346.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ACGL,ARCH CAPITAL GROUP LTD,Financials,Equity,"247,867,938.72",0.07,"247,867,938.72","3,366,856.00",73.62,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,Equity,"244,100,308.75",0.07,"244,100,308.75","1,283,725.00",190.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EIX,EDISON INTERNATIONAL,Utilities,Equity,"243,155,713.71",0.07,"243,155,713.71","3,462,277.00",70.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ALB,ALBEMARLE CORP,Materials,Equity,"242,928,155.58",0.07,"242,928,155.58","1,060,729.00",229.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
GLW,CORNING INC,Information Technology,Equity,"241,954,945.98",0.07,"241,954,945.98","6,916,951.00",34.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,"241,756,501.50",0.07,"241,756,501.50","7,614,378.00",31.75,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HPQ,HP INC,Information Technology,Equity,"240,439,037.28",0.07,"240,439,037.28","7,836,996.00",30.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
XYL,XYLEM INC,Industrials,Equity,"238,408,505.28",0.07,"238,408,505.28","2,163,024.00",110.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,Equity,"236,017,343.59",0.07,"236,017,343.59","979,447.00",240.97,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
IR,INGERSOLL RAND INC,Industrials,Equity,"234,486,519.40",0.07,"234,486,519.40","3,656,995.00",64.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FTV,FORTIVE CORP,Industrials,Equity,"233,445,846.48",0.07,"233,445,846.48","3,196,137.00",73.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CBRE,CBRE GROUP INC CLASS A,Real Estate,Equity,"230,338,241.07",0.07,"230,338,241.07","2,810,031.00",81.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TROW,T ROWE PRICE GROUP INC,Financials,Equity,"227,194,757.96",0.07,"227,194,757.96","2,030,156.00",111.91,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ES,EVERSOURCE ENERGY,Utilities,Equity,"225,930,423.24",0.07,"225,930,423.24","3,153,691.00",71.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CDW,CDW CORP,Information Technology,Equity,"224,497,335.33",0.07,"224,497,335.33","1,218,571.00",184.23,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WTW,WILLIS TOWERS WATSON PLC,Financials,Equity,"223,417,392.00",0.07,"223,417,392.00","963,006.00",232.00,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
STT,STATE STREET CORP,Financials,Equity,"222,194,204.01",0.07,"222,194,204.01","3,021,817.00",73.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CHD,CHURCH AND DWIGHT INC,Consumer Staples,Equity,"220,644,243.28",0.07,"220,644,243.28","2,208,209.00",99.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WY,WEYERHAEUSER REIT,Real Estate,Equity,"220,055,015.88",0.07,"220,055,015.88","6,620,187.00",33.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TSCO,TRACTOR SUPPLY,Consumer Discretionary,Equity,"218,297,420.15",0.06,"218,297,420.15","990,595.00",220.37,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CAH,CARDINAL HEALTH INC,Health Care,Equity,"217,802,679.12",0.06,"217,802,679.12","2,301,624.00",94.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EBAY,EBAY INC,Consumer Discretionary,Equity,"217,684,656.42",0.06,"217,684,656.42","4,834,214.00",45.03,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,"217,279,499.58",0.06,"217,279,499.58","452,826.00",479.83,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ALGN,ALIGN TECHNOLOGY INC,Health Care,Equity,"216,702,577.96",0.06,"216,702,577.96","643,378.00",336.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FANG,DIAMONDBACK ENERGY INC,Energy,Equity,"213,804,345.80",0.06,"213,804,345.80","1,637,093.00",130.60,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,Equity,"213,119,088.66",0.06,"213,119,088.66","407,291.00",523.26,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
GPC,GENUINE PARTS,Consumer Discretionary,Equity,"212,286,826.79",0.06,"212,286,826.79","1,271,407.00",166.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DTE,DTE ENERGY,Utilities,Equity,"209,615,737.50",0.06,"209,615,737.50","1,863,251.00",112.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,Equity,"207,901,206.24",0.06,"207,901,206.24","1,433,406.00",145.04,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,Equity,"206,615,324.96",0.06,"206,615,324.96","2,293,687.00",90.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,"206,430,004.84",0.06,"206,430,004.84","4,573,106.00",45.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,Equity,"205,275,705.40",0.06,"205,275,705.40","1,988,335.00",103.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EQR,EQUITY RESIDENTIAL REIT,Real Estate,Equity,"205,135,034.82",0.06,"205,135,034.82","3,082,883.00",66.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ENPH,ENPHASE ENERGY INC,Information Technology,Equity,"204,843,859.50",0.06,"204,843,859.50","1,238,925.00",165.34,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,Equity,"202,049,507.40",0.06,"202,049,507.40","2,804,685.00",72.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
LUV,SOUTHWEST AIRLINES,Industrials,Equity,"200,230,870.76",0.06,"200,230,870.76","5,379,658.00",37.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
AEE,AMEREN CORP,Utilities,Equity,"198,803,616.92",0.06,"198,803,616.92","2,374,058.00",83.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"197,444,285.50",0.06,"197,444,285.50","2,267,650.00",87.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
STE,STERIS,Health Care,Equity,"196,481,575.68",0.06,"196,481,575.68","897,504.00",218.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,Equity,"195,289,916.84",0.06,"195,289,916.84","11,715,052.00",16.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FE,FIRSTENERGY CORP,Utilities,Equity,"194,522,012.04",0.06,"194,522,012.04","4,919,626.00",39.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ETR,ENTERGY CORP,Utilities,Equity,"189,542,455.96",0.06,"189,542,455.96","1,911,481.00",99.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,Equity,"189,426,606.60",0.06,"189,426,606.60","6,473,910.00",29.26,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MTB,M&T BANK CORP,Financials,Equity,"188,215,608.24",0.06,"188,215,608.24","1,499,487.00",125.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DOV,DOVER CORP,Industrials,Equity,"183,330,315.00",0.05,"183,330,315.00","1,264,347.00",145.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,Equity,"182,711,575.90",0.05,"182,711,575.90","1,220,926.00",149.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
INVH,INVITATION HOMES INC,Real Estate,Equity,"182,151,401.48",0.05,"182,151,401.48","5,255,378.00",34.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
VRSN,VERISIGN INC,Information Technology,Equity,"182,119,592.55",0.05,"182,119,592.55","818,699.00",222.45,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,"181,241,350.17",0.05,"181,241,350.17","2,306,163.00",78.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,"180,321,525.55",0.05,"180,321,525.55","1,093,189.00",164.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FICO,FAIR ISAAC CORP,Information Technology,Equity,"178,947,205.44",0.05,"178,947,205.44","225,952.00",791.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CLX,CLOROX,Consumer Staples,Equity,"178,750,223.52",0.05,"178,750,223.52","1,117,608.00",159.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PPL,PPL CORP,Utilities,Equity,"178,044,658.56",0.05,"178,044,658.56","6,663,348.00",26.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
RJF,RAYMOND JAMES INC,Financials,Equity,"177,829,656.12",0.05,"177,829,656.12","1,724,158.00",103.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PODD,INSULET CORP,Health Care,Equity,"177,686,974.82",0.05,"177,686,974.82","630,118.00",281.99,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,Equity,"176,598,912.60",0.05,"176,598,912.60","1,626,141.00",108.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
VTR,VENTAS REIT INC,Real Estate,Equity,"176,415,650.46",0.05,"176,415,650.46","3,616,557.00",48.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HOLX,HOLOGIC INC,Health Care,Equity,"175,303,572.94",0.05,"175,303,572.94","2,223,818.00",78.83,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,Equity,"174,866,109.18",0.05,"174,866,109.18","1,066,647.00",163.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CCL,CARNIVAL CORP,Consumer Discretionary,Equity,"174,431,429.61",0.05,"174,431,429.61","9,080,241.00",19.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"172,987,114.25",0.05,"172,987,114.25","425,291.00",406.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CTRA,COTERRA ENERGY INC,Energy,Equity,"172,491,220.33",0.05,"172,491,220.33","6,847,607.00",25.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
NVR,NVR INC,Consumer Discretionary,Equity,"172,082,355.51",0.05,"172,082,355.51","27,617.00","6,231.03",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
OMC,OMNICOM GROUP INC,Communication,Equity,"169,559,350.31",0.05,"169,559,350.31","1,803,631.00",94.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CNP,CENTERPOINT ENERGY INC,Utilities,Equity,"169,028,483.20",0.05,"169,028,483.20","5,704,640.00",29.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
COO,COOPER INC,Health Care,Equity,"168,712,336.10",0.05,"168,712,336.10","447,157.00",377.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FSLR,FIRST SOLAR INC,Information Technology,Equity,"167,895,869.05",0.05,"167,895,869.05","898,079.00",186.95,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
LH,LABORATORY CORPORATION OF AMERICA,Health Care,Equity,"167,800,186.40",0.05,"167,800,186.40","801,185.00",209.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FLT,FLEETCOR TECHNOLOGIES INC,Financials,Equity,"167,525,785.40",0.05,"167,525,785.40","667,460.00",250.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,"167,350,190.28",0.05,"167,350,190.28","1,381,233.00",121.16,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,"166,484,336.76",0.05,"166,484,336.76","1,423,308.00",116.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"164,938,499.60",0.05,"164,938,499.60","2,964,920.00",55.63,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Equity,"164,298,512.00",0.05,"164,298,512.00","2,971,040.00",55.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
FITB,FIFTH THIRD BANCORP,Financials,Equity,"163,593,276.58",0.05,"163,593,276.58","6,164,027.00",26.54,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
HWM,HOWMET AEROSPACE INC,Industrials,Equity,"162,620,519.70",0.05,"162,620,519.70","3,325,573.00",48.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,Equity,"162,029,720.25",0.05,"162,029,720.25","1,054,675.00",153.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
BALL,BALL CORP,Materials,Equity,"161,118,036.04",0.05,"161,118,036.04","2,843,594.00",56.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
K,KELLOGG,Consumer Staples,Equity,"158,962,626.00",0.05,"158,962,626.00","2,324,015.00",68.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
CMS,CMS ENERGY CORP,Utilities,Equity,"158,775,991.78",0.05,"158,775,991.78","2,636,599.00",60.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
MOH,MOLINA HEALTHCARE INC,Health Care,Equity,"158,303,700.50",0.05,"158,303,700.50","526,801.00",300.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TYL,TYLER TECHNOLOGIES INC,Information Technology,Equity,"156,270,929.28",0.05,"156,270,929.28","379,004.00",412.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
TRGP,TARGA RESOURCES CORP,Energy,Equity,"156,097,215.45",0.05,"156,097,215.45","2,041,821.00",76.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
PHM,PULTEGROUP INC,Consumer Discretionary,Equity,"155,634,638.08",0.05,"155,634,638.08","2,018,084.00",77.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-05
