Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
BECN,BEACON ROOFING SUPPLY INC,Industrials,Equity,"90,329,828.80",0.17,"90,329,828.80","1,113,808.00",81.10,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TEX,TEREX CORP,Industrials,Equity,"90,311,164.02",0.17,"90,311,164.02","1,537,473.00",58.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BDC,BELDEN INC,Information Technology,Equity,"90,239,348.64",0.17,"90,239,348.64","966,574.00",93.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,Equity,"90,186,412.80",0.17,"90,186,412.80","2,700,192.00",33.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BPMC,BLUEPRINT MEDICINES CORP,Health Care,Equity,"89,925,024.41",0.17,"89,925,024.41","1,381,549.00",65.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,Equity,"89,874,266.04",0.17,"89,874,266.04","6,401,301.00",14.04,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,Equity,"89,495,514.18",0.17,"89,495,514.18","1,694,349.00",52.82,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,Equity,"88,865,288.35",0.17,"88,865,288.35","1,422,983.00",62.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PNM,PNM RESOURCES INC,Utilities,Equity,"88,011,988.40",0.16,"88,011,988.40","1,954,085.00",45.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
KBH,KB HOME,Consumer Discretionary,Equity,"87,525,823.72",0.16,"87,525,823.72","1,694,923.00",51.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,Equity,"87,402,935.31",0.16,"87,402,935.31","3,357,777.00",26.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
LANC,LANCASTER COLONY CORP,Consumer Staples,Equity,"87,287,550.42",0.16,"87,287,550.42","443,129.00",196.98,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
JBT,JOHN BEAN TECHNOLOGIES CORP,Industrials,Equity,"86,427,285.75",0.16,"86,427,285.75","726,585.00",118.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HRI,HERC HOLDINGS INC,Industrials,Equity,"85,885,530.84",0.16,"85,885,530.84","650,057.00",132.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,Equity,"85,879,353.56",0.16,"85,879,353.56","2,326,093.00",36.92,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FSS,FEDERAL SIGNAL CORP,Industrials,Equity,"85,465,283.80",0.16,"85,465,283.80","1,355,516.00",63.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,Equity,"85,447,934.70",0.16,"85,447,934.70","3,039,770.00",28.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SM,SM ENERGY,Energy,Equity,"84,874,797.00",0.16,"84,874,797.00","2,760,156.00",30.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
NTLA,INTELLIA THERAPEUTICS INC,Health Care,Equity,"84,694,945.50",0.16,"84,694,945.50","2,009,370.00",42.15,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,Equity,"84,585,849.74",0.16,"84,585,849.74","2,350,913.00",35.98,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
STNE,STONECO LTD CLASS A,Financials,Equity,"84,548,450.25",0.16,"84,548,450.25","6,631,251.00",12.75,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,Equity,"83,693,553.23",0.16,"83,693,553.23","4,137,101.00",20.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SPXC,SPX TECHNOLOGIES INC,Industrials,Equity,"83,301,724.48",0.16,"83,301,724.48","997,984.00",83.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,Equity,"83,185,836.48",0.15,"83,185,836.48","2,920,851.00",28.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ADNT,ADIENT PLC,Consumer Discretionary,Equity,"82,950,300.32",0.15,"82,950,300.32","2,193,872.00",37.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HGV,HILTON GRAND VACATIONS INC,Consumer Discretionary,Equity,"82,739,700.00",0.15,"82,739,700.00","1,851,000.00",44.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
RDN,RADIAN GROUP INC,Financials,Equity,"82,383,708.33",0.15,"82,383,708.33","3,296,667.00",24.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,"82,222,116.98",0.15,"82,222,116.98","3,956,791.00",20.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ALIT,ALIGHT INC CLASS A,Industrials,Equity,"82,140,876.16",0.15,"82,140,876.16","9,046,352.00",9.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
AVNT,AVIENT CORP,Materials,Equity,"82,082,429.08",0.15,"82,082,429.08","2,070,697.00",39.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MSTR,MICROSTRATEGY INC CLASS A,Information Technology,Equity,"81,979,480.92",0.15,"81,979,480.92","251,772.00",325.61,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TNET,TRINET GROUP INCINARY,Industrials,Equity,"81,884,859.48",0.15,"81,884,859.48","863,218.00",94.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ASGN,ASGN INC,Industrials,Equity,"81,797,721.90",0.15,"81,797,721.90","1,106,122.00",73.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ACA,ARCOSA INC,Industrials,Equity,"81,415,661.90",0.15,"81,415,661.90","1,097,986.00",74.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TGNA,TEGNA INC,Communication,Equity,"81,371,972.94",0.15,"81,371,972.94","5,095,302.00",15.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CBT,CABOT CORP,Materials,Equity,"81,336,904.68",0.15,"81,336,904.68","1,254,038.00",64.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,Equity,"80,747,748.18",0.15,"80,747,748.18","3,441,933.00",23.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,Equity,"80,539,790.24",0.15,"80,539,790.24","316,264.00",254.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
DNLI,DENALI THERAPEUTICS INC,Health Care,Equity,"80,460,743.72",0.15,"80,460,743.72","2,683,814.00",29.98,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FOLD,AMICUS THERAPEUTICS INC,Health Care,Equity,"79,830,981.78",0.15,"79,830,981.78","6,366,107.00",12.54,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
GBCI,GLACIER BANCORP INC,Financials,Equity,"79,257,305.96",0.15,"79,257,305.96","2,568,286.00",30.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
VAL,VALARIS LTD,Energy,Equity,"79,079,036.40",0.15,"79,079,036.40","1,394,692.00",56.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HP,HELMERICH & PAYNE INC,Energy,Equity,"79,023,047.40",0.15,"79,023,047.40","2,309,940.00",34.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
NWE,NORTHWESTERN CORP,Utilities,Equity,"78,987,665.40",0.15,"78,987,665.40","1,387,940.00",56.91,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SKY,SKYLINE CHAMPION CORP,Consumer Discretionary,Equity,"78,725,474.19",0.15,"78,725,474.19","1,216,589.00",64.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FCFS,FIRSTCASH HOLDINGS INC,Financials,Equity,"78,660,017.13",0.15,"78,660,017.13","853,053.00",92.21,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HI,HILLENBRAND INC,Industrials,Equity,"78,640,987.08",0.15,"78,640,987.08","1,564,061.00",50.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FUL,HB FULLER,Materials,Equity,"78,623,765.12",0.15,"78,623,765.12","1,216,333.00",64.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
IGT,INTERNATIONAL GAME TECHNOLOGY PLC,Consumer Discretionary,Equity,"78,022,341.54",0.15,"78,022,341.54","2,480,049.00",31.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BCC,BOISE CASCADE,Industrials,Equity,"77,674,926.64",0.14,"77,674,926.64","903,512.00",85.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
VLY,VALLEY NATIONAL,Financials,Equity,"77,467,888.64",0.14,"77,467,888.64","10,139,776.00",7.64,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,"76,844,985.80",0.14,"76,844,985.80","2,503,094.00",30.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
COOP,MR COOPER GROUP INC,Financials,Equity,"76,517,146.75",0.14,"76,517,146.75","1,519,705.00",50.35,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"76,512,851.28",0.14,"76,512,851.28","1,223,814.00",62.52,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SANM,SANMINA CORP,Information Technology,Equity,"76,276,019.52",0.14,"76,276,019.52","1,299,864.00",58.68,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TWNK,HOSTESS BRANDS INC CLASS A,Consumer Staples,Equity,"75,853,672.06",0.14,"75,853,672.06","2,982,842.00",25.43,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SYNA,SYNAPTICS INC,Information Technology,Equity,"75,816,955.34",0.14,"75,816,955.34","901,081.00",84.14,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HWC,HANCOCK WHITNEY CORP,Financials,Equity,"75,432,224.70",0.14,"75,432,224.70","1,967,455.00",38.34,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
DOC,PHYSICIANS REALTY TRUST REIT,Real Estate,Equity,"75,352,921.47",0.14,"75,352,921.47","5,544,733.00",13.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ALE,ALLETE INC,Utilities,Equity,"75,217,336.08",0.14,"75,217,336.08","1,318,677.00",57.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TGTX,TG THERAPEUTICS INC,Health Care,Equity,"74,874,351.34",0.14,"74,874,351.34","3,117,167.00",24.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,Equity,"74,788,526.76",0.14,"74,788,526.76","2,360,004.00",31.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
GKOS,GLAUKOS CORP,Health Care,Equity,"74,759,462.20",0.14,"74,759,462.20","1,062,830.00",70.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,"74,453,509.00",0.14,"74,453,509.00","5,727,193.00",13.00,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
APPF,APPFOLIO INC CLASS A,Information Technology,Equity,"74,150,926.41",0.14,"74,150,926.41","437,701.00",169.41,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CRC,CALIFORNIA RESOURCES CORP,Energy,Equity,"73,914,538.14",0.14,"73,914,538.14","1,637,451.00",45.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CADE,CADENCE BANK,Financials,Equity,"73,713,463.60",0.14,"73,713,463.60","3,760,891.00",19.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SR,SPIRE INC,Utilities,Equity,"73,582,753.02",0.14,"73,582,753.02","1,175,819.00",62.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,Equity,"73,415,715.70",0.14,"73,415,715.70","1,265,570.00",58.01,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
APLE,APPLE HOSPITALITY REIT INC,Real Estate,Equity,"73,219,164.76",0.14,"73,219,164.76","4,994,486.00",14.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CVLT,COMMVAULT SYSTEMS INC,Information Technology,Equity,"73,083,427.38",0.14,"73,083,427.38","1,016,318.00",71.91,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ZD,ZIFF DAVIS INC,Communication,Equity,"73,076,096.80",0.14,"73,076,096.80","1,069,615.00",68.32,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
OI,O I GLASS INC,Materials,Equity,"72,891,604.80",0.14,"72,891,604.80","3,531,570.00",20.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,Equity,"72,571,117.08",0.14,"72,571,117.08","541,212.00",134.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
OMCL,OMNICELL INC,Health Care,Equity,"72,407,291.22",0.13,"72,407,291.22","1,023,714.00",70.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BCO,BRINKS,Industrials,Equity,"72,210,197.28",0.13,"72,210,197.28","1,060,044.00",68.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ITRI,ITRON INC,Information Technology,Equity,"71,945,553.75",0.13,"71,945,553.75","1,038,625.00",69.27,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
TPH,TRI POINTE HOMES INC,Consumer Discretionary,Equity,"71,873,830.80",0.13,"71,873,830.80","2,225,196.00",32.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
DY,DYCOM INDUSTRIES INC,Industrials,Equity,"71,684,551.56",0.13,"71,684,551.56","650,436.00",110.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
OTTR,OTTER TAIL CORP,Utilities,Equity,"71,583,537.40",0.13,"71,583,537.40","939,170.00",76.22,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ARRY,ARRAY TECHNOLOGIES INC,Industrials,Equity,"71,526,616.41",0.13,"71,526,616.41","3,433,827.00",20.83,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
AWR,AMERICAN STATES WATER,Utilities,Equity,"71,487,888.22",0.13,"71,487,888.22","836,507.00",85.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BE,BLOOM ENERGY CLASS A CORP,Industrials,Equity,"71,212,063.20",0.13,"71,212,063.20","4,401,240.00",16.18,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,Equity,"71,182,718.40",0.13,"71,182,718.40","2,057,304.00",34.60,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CYTK,CYTOKINETICS INC,Health Care,Equity,"70,803,322.00",0.13,"70,803,322.00","2,113,532.00",33.50,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
LCII,LCI INDUSTRIES,Consumer Discretionary,Equity,"70,690,963.20",0.13,"70,690,963.20","566,434.00",124.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
IRTC,IRHYTHM TECHNOLOGIES INC,Health Care,Equity,"70,351,781.50",0.13,"70,351,781.50","697,450.00",100.87,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MC,MOELIS CLASS A,Financials,Equity,"70,215,120.36",0.13,"70,215,120.36","1,541,834.00",45.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FOCS,FOCUS FINANCIAL PARTNERS INC CLASS,Financials,Equity,"70,204,296.33",0.13,"70,204,296.33","1,336,461.00",52.53,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
COKE,COCA COLA CONSOLIDATED INC,Consumer Staples,Equity,"70,168,816.45",0.13,"70,168,816.45","108,565.00",646.33,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
WIRE,ENCORE WIRE CORP,Industrials,Equity,"70,133,208.16",0.13,"70,133,208.16","380,167.00",184.48,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
EXTR,EXTREME NETWORKS INC,Information Technology,Equity,"69,603,146.46",0.13,"69,603,146.46","2,872,602.00",24.23,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BL,BLACKLINE INC,Information Technology,Equity,"69,413,642.91",0.13,"69,413,642.91","1,283,299.00",54.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SGRY,SURGERY PARTNERS INC,Health Care,Equity,"68,753,450.96",0.13,"68,753,450.96","1,542,941.00",44.56,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HL,HECLA MINING,Materials,Equity,"68,645,078.99",0.13,"68,645,078.99","13,647,133.00",5.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
AMKR,AMKOR TECHNOLOGY INC,Information Technology,Equity,"68,621,689.36",0.13,"68,621,689.36","2,337,251.00",29.36,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,Equity,"68,604,861.36",0.13,"68,604,861.36","309,477.00",221.68,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FTAI,FTAI AVIATION LTD,Industrials,Equity,"68,123,347.60",0.13,"68,123,347.60","2,273,810.00",29.96,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BLKB,BLACKBAUD INC,Information Technology,Equity,"68,042,837.46",0.13,"68,042,837.46","990,002.00",68.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MOGA,MOOG INC CLASS A,Industrials,Equity,"67,767,637.20",0.13,"67,767,637.20","648,184.00",104.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
AMBA,AMBARELLA INC,Information Technology,Equity,"67,495,654.32",0.13,"67,495,654.32","830,818.00",81.24,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PGNY,PROGYNY INC,Health Care,Equity,"67,385,575.95",0.13,"67,385,575.95","1,775,641.00",37.95,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ESGR,ENSTAR GROUP LTD,Financials,Equity,"66,998,196.21",0.12,"66,998,196.21","273,317.00",245.13,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
BNL,BROADSTONE NET LEASE INC,Real Estate,Equity,"66,984,726.06",0.12,"66,984,726.06","4,277,441.00",15.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
FLYW,FLYWIRE CORP,Financials,Equity,"66,985,274.20",0.12,"66,985,274.20","2,192,644.00",30.55,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PTCT,PTC THERAPEUTICS INC,Health Care,Equity,"66,690,209.50",0.12,"66,690,209.50","1,606,993.00",41.50,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
NARI,INARI MEDICAL INC,Health Care,Equity,"66,522,694.05",0.12,"66,522,694.05","1,175,105.00",56.61,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ENV,ENVESTNET INC,Information Technology,Equity,"66,446,714.00",0.12,"66,446,714.00","1,145,633.00",58.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ARNC,ARCONIC CORP,Materials,Equity,"66,401,557.86",0.12,"66,401,557.86","2,244,054.00",29.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ACAD,ACADIA PHARMACEUTICALS INC,Health Care,Equity,"66,354,674.44",0.12,"66,354,674.44","2,745,332.00",24.17,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SXT,SENSIENT TECHNOLOGIES CORP,Materials,Equity,"66,273,853.94",0.12,"66,273,853.94","951,937.00",69.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,Equity,"66,113,427.16",0.12,"66,113,427.16","860,068.00",76.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Communication,Equity,"66,040,368.66",0.12,"66,040,368.66","985,383.00",67.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
GMS,GMS INC,Industrials,Equity,"65,972,143.80",0.12,"65,972,143.80","942,190.00",70.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Equity,"65,960,797.06",0.12,"65,960,797.06","1,272,883.00",51.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
JBLU,JETBLUE AIRWAYS CORP,Industrials,Equity,"65,939,401.08",0.12,"65,939,401.08","7,553,196.00",8.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PRTA,PROTHENA PLC,Health Care,Equity,"65,912,700.00",0.12,"65,912,700.00","941,610.00",70.00,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
ITGR,INTEGER HOLDINGS CORP,Health Care,Equity,"65,769,811.00",0.12,"65,769,811.00","752,515.00",87.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
CALX,CALIX NETWORKS INC,Information Technology,Equity,"65,594,479.84",0.12,"65,594,479.84","1,340,852.00",48.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
MGEE,MGE ENERGY INC,Utilities,Equity,"65,273,936.65",0.12,"65,273,936.65","836,095.00",78.07,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
PDCO,PATTERSON COMPANIES INC,Health Care,Equity,"65,236,561.44",0.12,"65,236,561.44","2,012,232.00",32.42,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
HLNE,HAMILTON LANE INC CLASS A,Financials,Equity,"65,232,483.25",0.12,"65,232,483.25","839,003.00",77.75,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
INMD,INMODE LTD,Health Care,Equity,"64,738,810.50",0.12,"64,738,810.50","1,765,925.00",36.66,Israel,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-28
