Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
J,JACOBS SOLUTIONS INC,Industrials,Equity,"136,349,052.84",0.04,"136,349,052.84","1,142,526.00",119.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,Equity,"136,066,368.17",0.04,"136,066,368.17","745,937.00",182.41,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Equity,"135,826,002.06",0.04,"135,826,002.06","345,139.00",393.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,Equity,"135,426,774.05",0.04,"135,426,774.05","3,476,939.00",38.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PTC,PTC INC,Information Technology,Equity,"134,643,739.74",0.04,"134,643,739.74","959,411.00",140.34,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMCR,AMCOR PLC,Materials,Equity,"133,590,481.92",0.04,"133,590,481.92","13,253,024.00",10.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"133,274,127.03",0.04,"133,274,127.03","2,572,363.00",51.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LKQ,LKQ CORP,Consumer Discretionary,Equity,"133,244,814.72",0.04,"133,244,814.72","2,287,072.00",58.26,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
RVTY,REVVITY INC,Health Care,Equity,"133,025,242.28",0.04,"133,025,242.28","1,129,822.00",117.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"132,707,934.54",0.04,"132,707,934.54","3,860,033.00",34.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EQT,EQT CORP,Energy,Equity,"132,503,994.36",0.04,"132,503,994.36","3,257,227.00",40.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
RE,EVEREST RE GROUP LTD,Financials,Equity,"132,029,510.26",0.04,"132,029,510.26","386,198.00",341.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BG,BUNGE LTD,Consumer Staples,Equity,"131,732,111.20",0.04,"131,732,111.20","1,356,385.00",97.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CBOE,CBOE GLOBAL MARKETS INC,Financials,Equity,"130,868,828.40",0.04,"130,868,828.40","952,466.00",137.40,United States,Cboe BZX formerly known as BATS,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
POOL,POOL CORP,Consumer Discretionary,Equity,"130,614,225.40",0.04,"130,614,225.40","351,605.00",371.48,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MRO,MARATHON OIL CORP,Energy,Equity,"127,940,122.00",0.04,"127,940,122.00","5,562,614.00",23.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"127,577,561.34",0.04,"127,577,561.34","1,379,366.00",92.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AES,AES CORP,Utilities,Equity,"127,021,759.20",0.04,"127,021,759.20","6,028,560.00",21.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AVY,AVERY DENNISON CORP,Materials,Equity,"126,212,598.32",0.04,"126,212,598.32","727,534.00",173.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Equity,"125,186,295.96",0.04,"125,186,295.96","1,370,853.00",91.32,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,"123,650,077.35",0.04,"123,650,077.35","1,755,645.00",70.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TXT,TEXTRON INC,Industrials,Equity,"123,596,497.08",0.04,"123,596,497.08","1,816,527.00",68.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AXON,AXON ENTERPRISE INC,Industrials,Equity,"123,012,892.26",0.04,"123,012,892.26","632,197.00",194.58,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
UDR,UDR REIT INC,Real Estate,Equity,"121,676,403.28",0.04,"121,676,403.28","2,786,908.00",43.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EVRG,EVERGY INC,Utilities,Equity,"121,637,384.40",0.04,"121,637,384.40","2,068,663.00",58.80,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LNT,ALLIANT ENERGY CORP,Utilities,Equity,"120,182,462.08",0.04,"120,182,462.08","2,264,176.00",53.08,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NDSN,NORDSON CORP,Industrials,Equity,"119,740,166.00",0.04,"119,740,166.00","484,778.00",247.00,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FMC,FMC CORP,Materials,Equity,"119,480,891.98",0.04,"119,480,891.98","1,126,222.00",106.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Equity,"119,121,633.60",0.04,"119,121,633.60","2,719,672.00",43.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LYV,LIVE NATION ENTERTAINMENT INC,Communication,Equity,"118,935,249.75",0.04,"118,935,249.75","1,296,297.00",91.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EPAM,EPAM SYSTEMS INC,Information Technology,Equity,"118,179,596.40",0.04,"118,179,596.40","521,580.00",226.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
KMX,CARMAX INC,Consumer Discretionary,Equity,"117,076,603.28",0.03,"117,076,603.28","1,424,983.00",82.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TRMB,TRIMBLE INC,Information Technology,Equity,"116,434,295.46",0.03,"116,434,295.46","2,231,397.00",52.18,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,"115,604,711.04",0.03,"115,604,711.04","4,359,152.00",26.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MAS,MASCO CORP,Industrials,Equity,"115,255,870.80",0.03,"115,255,870.80","2,027,368.00",56.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TECH,BIO TECHNE CORP,Health Care,Equity,"115,055,952.02",0.03,"115,055,952.02","1,417,993.00",81.14,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,"112,637,310.17",0.03,"112,637,310.17","1,690,997.00",66.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity,"112,335,513.12",0.03,"112,335,513.12","5,583,276.00",20.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,Equity,"110,951,660.20",0.03,"110,951,660.20","6,405,985.00",17.32,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WDC,WESTERN DIGITAL CORP,Information Technology,Equity,"110,969,799.84",0.03,"110,969,799.84","2,881,584.00",38.51,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,Equity,"110,371,328.40",0.03,"110,371,328.40","656,035.00",168.24,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,Equity,"110,073,855.58",0.03,"110,073,855.58","1,647,319.00",66.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LDOS,LEIDOS HOLDINGS INC,Industrials,Equity,"109,237,162.70",0.03,"109,237,162.70","1,235,435.00",88.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WRB,WR BERKLEY CORP,Financials,Equity,"107,933,189.76",0.03,"107,933,189.76","1,808,532.00",59.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
STX,SEAGATE TECHNOLOGY HOLDINGS PLC,Information Technology,Equity,"107,855,811.32",0.03,"107,855,811.32","1,734,574.00",62.18,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"107,416,619.59",0.03,"107,416,619.59","810,019.00",132.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Equity,"107,083,466.16",0.03,"107,083,466.16","318,076.00",336.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MOS,MOSAIC,Materials,Equity,"106,908,239.98",0.03,"106,908,239.98","2,991,277.00",35.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
VTRS,VIATRIS INC,Health Care,Equity,"106,806,402.26",0.03,"106,806,402.26","10,799,434.00",9.89,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MTCH,MATCH GROUP INC,Communication,Equity,"106,553,101.20",0.03,"106,553,101.20","2,511,860.00",42.42,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AAL,AMERICAN AIRLINES GROUP INC,Industrials,Equity,"106,431,221.80",0.03,"106,431,221.80","5,880,178.00",18.10,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HRL,HORMEL FOODS CORP,Consumer Staples,Equity,"105,974,167.92",0.03,"105,974,167.92","2,608,916.00",40.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,Equity,"105,891,281.88",0.03,"105,891,281.88","961,599.00",110.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BWA,BORGWARNER INC,Consumer Discretionary,Equity,"105,378,124.80",0.03,"105,378,124.80","2,110,940.00",49.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CE,CELANESE CORP,Materials,Equity,"105,398,586.28",0.03,"105,398,586.28","901,459.00",116.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
INCY,INCYTE CORP,Health Care,Equity,"103,534,044.16",0.03,"103,534,044.16","1,667,752.00",62.08,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NI,NISOURCE INC,Utilities,Equity,"102,012,792.18",0.03,"102,012,792.18","3,720,379.00",27.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
L,LOEWS CORP,Financials,Equity,"101,743,530.72",0.03,"101,743,530.72","1,703,676.00",59.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PEAK,HEALTHPEAK PROPERTIES INC,Real Estate,Equity,"101,397,557.10",0.03,"101,397,557.10","4,926,995.00",20.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TFX,TELEFLEX INC,Health Care,Equity,"100,997,113.80",0.03,"100,997,113.80","423,060.00",238.73,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,Equity,"100,179,083.52",0.03,"100,179,083.52","1,048,776.00",95.52,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
IP,INTERNATIONAL PAPER,Materials,Equity,"100,123,089.48",0.03,"100,123,089.48","3,125,916.00",32.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WYNN,WYNN RESORTS LTD,Consumer Discretionary,Equity,"99,446,286.54",0.03,"99,446,286.54","932,717.00",106.62,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,Equity,"98,079,396.80",0.03,"98,079,396.80","1,938,328.00",50.60,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,Equity,"96,202,921.43",0.03,"96,202,921.43","461,029.00",208.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PNR,PENTAIR,Industrials,Equity,"95,040,484.88",0.03,"95,040,484.88","1,485,704.00",63.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ETSY,ETSY INC,Consumer Discretionary,Equity,"94,881,791.20",0.03,"94,881,791.20","1,111,028.00",85.40,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
APA,APA CORP,Energy,Equity,"94,670,859.92",0.03,"94,670,859.92","2,779,532.00",34.06,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GEN,GEN DIGITAL INC,Information Technology,Equity,"94,381,639.20",0.03,"94,381,639.20","5,115,536.00",18.45,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ALLE,ALLEGION PLC,Industrials,Equity,"94,068,643.75",0.03,"94,068,643.75","792,157.00",118.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HSIC,HENRY SCHEIN INC,Health Care,Equity,"93,813,053.90",0.03,"93,813,053.90","1,179,890.00",79.51,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
QRVO,QORVO INC,Information Technology,Equity,"92,638,883.20",0.03,"92,638,883.20","898,360.00",103.12,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EMN,EASTMAN CHEMICAL,Materials,Equity,"92,034,030.08",0.03,"92,034,030.08","1,073,158.00",85.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CDAY,CERIDIAN HCM HOLDING INC,Industrials,Equity,"91,726,888.40",0.03,"91,726,888.40","1,396,360.00",65.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TPR,TAPESTRY INC,Consumer Discretionary,Equity,"90,881,672.82",0.03,"90,881,672.82","2,087,794.00",43.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
JNPR,JUNIPER NETWORKS INC,Information Technology,Equity,"90,747,063.03",0.03,"90,747,063.03","2,896,491.00",31.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MKTX,MARKETAXESS HOLDINGS INC,Financials,Equity,"88,952,213.70",0.03,"88,952,213.70","339,318.00",262.15,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ROL,ROLLINS INC,Industrials,Equity,"88,300,553.04",0.03,"88,300,553.04","2,086,497.00",42.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GL,GLOBE LIFE INC,Financials,Equity,"88,250,780.88",0.03,"88,250,780.88","800,388.00",110.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,Equity,"88,089,651.61",0.03,"88,089,651.61","566,821.00",155.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
REG,REGENCY CENTERS REIT CORP,Real Estate,Equity,"86,398,857.58",0.03,"86,398,857.58","1,385,041.00",62.38,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GNRC,GENERAC HOLDINGS INC,Industrials,Equity,"84,357,686.40",0.03,"84,357,686.40","560,144.00",150.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CPB,CAMPBELL SOUP,Consumer Staples,Equity,"83,924,318.36",0.02,"83,924,318.36","1,804,436.00",46.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,Equity,"83,705,051.64",0.02,"83,705,051.64","3,820,404.00",21.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PNW,PINNACLE WEST CORP,Utilities,Equity,"83,382,892.26",0.02,"83,382,892.26","1,020,099.00",81.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FOXA,FOX CORP CLASS A,Communication,Equity,"83,169,509.28",0.02,"83,169,509.28","2,423,354.00",34.32,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,Equity,"82,190,561.25",0.02,"82,190,561.25","359,303.00",228.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AOS,A O SMITH CORP,Industrials,Equity,"81,173,738.13",0.02,"81,173,738.13","1,121,649.00",72.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
KEY,KEYCORP,Financials,Equity,"80,615,009.97",0.02,"80,615,009.97","8,423,721.00",9.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FFIV,F5 INC,Information Technology,Equity,"79,578,413.20",0.02,"79,578,413.20","544,610.00",146.12,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BBWI,BATH AND BODY WORKS INC,Consumer Discretionary,Equity,"78,154,575.40",0.02,"78,154,575.40","2,062,126.00",37.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NRG,NRG ENERGY INC,Utilities,Equity,"77,945,893.74",0.02,"77,945,893.74","2,071,927.00",37.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HAS,HASBRO INC,Consumer Discretionary,Equity,"76,032,814.33",0.02,"76,032,814.33","1,173,527.00",64.79,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
XRAY,DENTSPLY SIRONA INC,Health Care,Equity,"75,784,262.40",0.02,"75,784,262.40","1,913,744.00",39.60,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BXP,BOSTON PROPERTIES REIT INC,Real Estate,Equity,"74,969,286.48",0.02,"74,969,286.48","1,282,842.00",58.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PARA,PARAMOUNT GLOBAL CLASS B,Communication,Equity,"74,525,410.56",0.02,"74,525,410.56","4,566,508.00",16.32,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WHR,WHIRLPOOL CORP,Consumer Discretionary,Equity,"73,568,247.72",0.02,"73,568,247.72","493,217.00",149.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
RHI,ROBERT HALF,Industrials,Equity,"73,159,281.36",0.02,"73,159,281.36","968,484.00",75.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,Equity,"72,597,991.92",0.02,"72,597,991.92","192,282.00",377.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CTLT,CATALENT INC,Health Care,Equity,"71,733,456.99",0.02,"71,733,456.99","1,619,631.00",44.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
IVZ,INVESCO LTD,Financials,Equity,"70,689,394.59",0.02,"70,689,394.59","4,126,643.00",17.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BEN,FRANKLIN RESOURCES INC,Financials,Equity,"68,967,929.13",0.02,"68,967,929.13","2,564,817.00",26.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WRK,WESTROCK,Materials,Equity,"67,615,239.00",0.02,"67,615,239.00","2,306,900.00",29.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NWSA,NEWS CORP CLASS A,Communication,Equity,"67,087,330.35",0.02,"67,087,330.35","3,431,577.00",19.55,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,Equity,"64,300,696.42",0.02,"64,300,696.42","660,782.00",97.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ALK,ALASKA AIR GROUP INC,Industrials,Equity,"61,280,943.66",0.02,"61,280,943.66","1,152,114.00",53.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AIZ,ASSURANT INC,Financials,Equity,"59,899,336.64",0.02,"59,899,336.64","475,996.00",125.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
VFC,VF CORP,Consumer Discretionary,Equity,"56,951,337.96",0.02,"56,951,337.96","2,975,514.00",19.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DXC,DXC TECHNOLOGY,Information Technology,Equity,"55,462,182.50",0.02,"55,462,182.50","2,046,575.00",27.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SEE,SEALED AIR CORP,Materials,Equity,"52,541,735.40",0.02,"52,541,735.40","1,300,860.00",40.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CMA,COMERICA INC,Financials,Equity,"52,181,756.00",0.02,"52,181,756.00","1,185,949.00",44.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DVA,DAVITA INC,Health Care,Equity,"50,214,900.24",0.01,"50,214,900.24","498,312.00",100.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SGAFT,CASH COLLATERAL USD SGAFT,Cash and/or Derivatives,Cash Collateral and Margins,"50,020,000.00",0.01,"50,020,000.00","50,020,000.00",100.00,United States,-,USD,1.0,USD,"Sep 01, 2016",iShares Core S&P 500 ETF,IVV,2023-07-03
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,"49,001,733.82",0.01,"49,001,733.82","474,731.00",103.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
OGN,ORGANON,Health Care,Equity,"47,256,201.52",0.01,"47,256,201.52","2,297,336.00",20.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,Equity,"45,814,157.55",0.01,"45,814,157.55","370,395.00",123.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FOX,FOX CORP CLASS B,Communication,Equity,"39,872,636.64",0.01,"39,872,636.64","1,237,512.00",32.22,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,Equity,"38,011,320.60",0.01,"38,011,320.60","535,748.00",70.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ZION,ZIONS BANCORPORATION,Financials,Equity,"37,726,678.92",0.01,"37,726,678.92","1,340,678.00",28.14,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LNC,LINCOLN NATIONAL CORP,Financials,Equity,"36,081,766.38",0.01,"36,081,766.38","1,384,034.00",26.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,"30,328,278.63",0.01,"30,328,278.63","3,381,079.00",8.97,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FTRE,FORTREA HOLDINGS INC,Health Care,Equity,"29,406,314.28",0.01,"29,406,314.28","798,217.00",36.84,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
