Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,NASDAQ,1.0,United States,USD,"5,038,679.25",ORTHOPEDIATRICS CORP,"5,038,679.25",43.45,Health Care,"115,965.00",KIDS,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"5,027,514.80",ALPHATEC HOLDNGS INC,"5,027,514.80",18.80,Health Care,"267,421.00",ATEC,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,995,834.20",ACCEL ENTERTAINMENT INC CLASS A,"4,995,834.20",10.99,Consumer Discretionary,"454,580.00",ACEL,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,981,481.31",PAR PACIFIC HOLDINGS INC,"4,981,481.31",27.01,Energy,"184,431.00",PARR,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,977,969.48",PLANET LABS CLASS A,"4,977,969.48",3.48,Industrials,"1,430,451.00",PL,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,946,982.81",RCI HOSPITALITY HOLDINGS INC,"4,946,982.81",69.37,Consumer Discretionary,"71,313.00",RICK,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,942,071.36",HOSTESS BRANDS INC CLASS A,"4,942,071.36",24.48,Consumer Staples,"201,882.00",TWNK,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,935,002.80",ANAVEX LIFE SCIENCES CORP,"4,935,002.80",8.45,Health Care,"584,024.00",AVXL,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,929,956.64",INTELLIA THERAPEUTICS INC,"4,929,956.64",45.78,Health Care,"107,688.00",NTLA,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,897,144.44",PRIME MEDICINE INC,"4,897,144.44",14.62,Health Care,"334,962.00",PRME,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,882,197.36",TACTILE SYSTEMS TECHNOLOGY INC,"4,882,197.36",25.16,Health Care,"194,046.00",TCMD,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,865,703.70",YORK WATER,"4,865,703.70",42.46,Utilities,"114,595.00",YORW,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,796,505.48",INHIBRX INC,"4,796,505.48",25.09,Health Care,"191,172.00",INBX,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,794,966.72",VIAD CORP,"4,794,966.72",27.84,Industrials,"172,233.00",VVI,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,789,058.16",VIRGIN GALACTIC HOLDINGS INC SHS C,"4,789,058.16",4.02,Industrials,"1,191,308.00",SPCE,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,703,367.85",BARRETT BUSINESS SERVICES INC,"4,703,367.85",86.77,Industrials,"54,205.00",BBSI,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,Canada,USD,"4,661,488.00",SUNOPTA INC,"4,661,488.00",6.50,Consumer Staples,"717,152.00",STKL,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,659,803.74",I3 VERTICALS INC CLASS A,"4,659,803.74",24.74,Financials,"188,351.00",IIIV,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,637,560.53",IRONWOOD PHARMA INC CLASS A,"4,637,560.53",10.33,Health Care,"448,941.00",IRWD,,0.05,2023-07-13,iShares Russell 2000 Growth ETF,iwo
"Feb 01, 2009",Cash Collateral and Margins,USD,-,1.0,United States,USD,"4,622,000.00",CASH COLLATERAL MSFUT USD,"4,622,000.00",100.00,Cash and/or Derivatives,"4,622,000.00",MSFUT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,617,407.95",APPLIED DIGITAL CORP,"4,617,407.95",8.09,Information Technology,"570,755.00",APLD,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,608,887.85",INSTRUCTURE HOLDINGS INC,"4,608,887.85",28.35,Information Technology,"162,571.00",INST,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,585,367.82",MONTAUK RENEWABLES INC,"4,585,367.82",8.14,Utilities,"563,313.00",MNTK,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,543,631.13",FRANKLIN COVEY,"4,543,631.13",44.89,Industrials,"101,217.00",FC,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,525,074.09",ONESPAN INC,"4,525,074.09",14.51,Information Technology,"311,859.00",OSPN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,510,932.80",CRYOPORT INC,"4,510,932.80",14.60,Health Care,"308,968.00",CYRX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,511,851.20",DIAMOND HILL INVESTMENT GROUP INC,"4,511,851.20",176.52,Financials,"25,560.00",DHIL,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,502,894.28",CEVA INC,"4,502,894.28",26.36,Information Technology,"170,823.00",CEVA,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,491,365.22",HACKETT GROUP INC,"4,491,365.22",22.58,Information Technology,"198,909.00",HCKT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,475,062.30",DAY ONE BIOPHARMACEUTICALS INC,"4,475,062.30",11.93,Health Care,"375,110.00",DAWN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,457,288.68",ALLIED MOTION TECHNOLOGIES INC,"4,457,288.68",38.62,Industrials,"115,414.00",AMOT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,447,824.81",8X8 INC,"4,447,824.81",4.61,Information Technology,"964,821.00",EGHT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,432,428.40",CALAVO GROWERS INC,"4,432,428.40",30.67,Consumer Staples,"144,520.00",CVGW,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,416,928.78",SOUNDHOUND AI INC CLASS A,"4,416,928.78",3.74,Information Technology,"1,180,997.00",SOUN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,376,775.76",GRAFTECH INTERNATIONAL LTD,"4,376,775.76",4.72,Industrials,"927,283.00",EAF,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,370,556.96",AVITA MEDICAL INC,"4,370,556.96",20.79,Health Care,"210,224.00",RCEL,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,367,717.55",AMERISAFE INC,"4,367,717.55",52.35,Financials,"83,433.00",AMSF,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,344,327.90",COUCHBASE INC,"4,344,327.90",15.30,Information Technology,"283,943.00",BASE,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,325,716.44",NEXTGEN HEALTHCARE INC,"4,325,716.44",16.74,Health Care,"258,406.00",NXGN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,316,657.50",HYSTER YALE MATERIALS HANDLING INC,"4,316,657.50",47.83,Industrials,"90,250.00",HY,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,Ireland,USD,"4,271,536.08",DOLE PLC,"4,271,536.08",12.78,Consumer Staples,"334,236.00",DOLE,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,Canada,USD,"4,264,758.78",BROOKFIELD BUSINESS CORP CLASS A,"4,264,758.78",19.83,Industrials,"215,066.00",BBUC,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,252,227.00",MASTERCRAFT BOAT HOLDINGS INC,"4,252,227.00",29.75,Consumer Discretionary,"142,932.00",MCFT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,252,361.28",ANTERIX INC,"4,252,361.28",30.88,Communication,"137,706.00",ATEX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,236,587.06",LIFESTANCE HEALTH GROUP INC,"4,236,587.06",8.78,Health Care,"482,527.00",LFST,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,237,042.80",AMERICAN EAGLE OUTFITTERS INC,"4,237,042.80",12.40,Consumer Discretionary,"341,697.00",AEO,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,154,554.04",DENNYS CORP,"4,154,554.04",11.83,Consumer Discretionary,"351,188.00",DENN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,118,409.60",ANI PHARMACEUTICALS INC,"4,118,409.60",50.55,Health Care,"81,472.00",ANIP,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,114,832.28",BJS RESTAURANTS INC,"4,114,832.28",34.39,Consumer Discretionary,"119,652.00",BJRI,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,107,846.75",ADAPTHEALTH CORP,"4,107,846.75",12.81,Health Care,"320,675.00",AHCO,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,095,104.50",MARINUS PHARMACEUTICALS INC,"4,095,104.50",9.86,Health Care,"415,325.00",MRNS,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,081,633.84",DOMO INC CLASS B,"4,081,633.84",15.74,Information Technology,"259,316.00",DOMO,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,068,013.43",GRID DYNAMICS HOLDINGS INC CLASS A,"4,068,013.43",10.79,Information Technology,"377,017.00",GDYN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,059,359.64",PULMONX CORP,"4,059,359.64",13.22,Health Care,"307,062.00",LUNG,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,047,959.73",VIZIO HOLDING CORP CLASS A,"4,047,959.73",7.17,Consumer Discretionary,"564,569.00",VZIO,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,046,085.27",ARCUTIS BIOTHERAPEUTICS INC,"4,046,085.27",9.39,Health Care,"430,893.00",ARQT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,045,498.83",SUN COUNTRY AIRLINES HOLDINGS INC,"4,045,498.83",22.83,Industrials,"177,201.00",SNCY,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,037,328.48",GREEN BRICK PARTNERS INC,"4,037,328.48",55.47,Consumer Discretionary,"72,784.00",GRBK,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,029,520.88",TETRA TECHNOLOGIES INC,"4,029,520.88",3.92,Energy,"1,027,939.00",TTI,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,011,121.80",ARDELYX INC,"4,011,121.80",3.45,Health Care,"1,162,644.00",ARDX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,998,450.64",CENTURY ALUMINUM,"3,998,450.64",9.08,Materials,"440,358.00",CENX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,982,401.72",QUINSTREET INC,"3,982,401.72",9.09,Communication,"438,108.00",QNST,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,978,112.00",ROVER GROUP INC CLASS A,"3,978,112.00",5.12,Consumer Discretionary,"776,975.00",ROVR,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,946,543.40",DORIAN LPG LTD,"3,946,543.40",25.70,Energy,"153,562.00",LPG,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,940,379.52",RAPT THERAPEUTICS INC,"3,940,379.52",21.12,Health Care,"186,571.00",RAPT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,916,092.05",HARROW HEALTH INC,"3,916,092.05",17.83,Health Care,"219,635.00",HROW,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,Canada,USD,"3,890,730.20",BROOKFIELD INFRASTRUCTURE CORP CLA,"3,890,730.20",46.90,Utilities,"82,958.00",BIPC,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,881,864.51",CASS INFORMATION SYSTEMS INC,"3,881,864.51",39.17,Financials,"99,103.00",CASS,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,861,989.97",COASTAL FINANCIAL CORP,"3,861,989.97",40.09,Financials,"96,333.00",CCB,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,849,743.95",IES INC,"3,849,743.95",57.85,Industrials,"66,547.00",IESC,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,850,215.00",CARRIAGE SERVICES INC,"3,850,215.00",33.96,Consumer Discretionary,"113,375.00",CSV,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,847,439.24",COGENT BIOSCIENCES INC,"3,847,439.24",12.34,Health Care,"311,786.00",COGT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,833,723.04",PERMIAN RESOURCES CORP CLASS A,"3,833,723.04",11.48,Energy,"333,948.00",PR,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,830,218.48",LIBERTY MEDIA LIBERTY BRAVES CORP,"3,830,218.48",42.79,Communication,"89,512.00",BATRA,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,787,776.16",EXPENSIFY INC CLASS A,"3,787,776.16",8.16,Information Technology,"463,904.00",EXFY,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,Singapore,USD,"3,786,293.04",MAXEON SOLAR TECHNOLOGIES LTD,"3,786,293.04",26.86,Information Technology,"140,964.00",MAXN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,772,908.04",CERUS CORP,"3,772,908.04",2.53,Health Care,"1,491,268.00",CERS,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,769,524.88",CELLDEX THERAPEUTICS INC,"3,769,524.88",37.46,Health Care,"100,628.00",CLDX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,749,734.08",SQUARESPACE INC CLASS A,"3,749,734.08",32.32,Information Technology,"116,019.00",SQSP,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,740,726.00",BEACON ROOFING SUPPLY INC,"3,740,726.00",84.92,Industrials,"44,050.00",BECN,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,696,535.98",ALIGNMENT HEALTHCARE INC,"3,696,535.98",5.19,Health Care,"712,242.00",ALHC,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,677,772.96",CBL ASSOCIATES PROPERTIES INC,"3,677,772.96",22.48,Real Estate,"163,602.00",CBL,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,673,974.36",VERTEX ENERGY INC,"3,673,974.36",6.52,Energy,"563,493.00",VTNR,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,673,441.41",ENVIVA INC,"3,673,441.41",13.33,Energy,"275,577.00",EVA,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,665,729.36",BIOMEA FUSION INC,"3,665,729.36",22.16,Health Care,"165,421.00",BMEA,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,652,826.96",KRISPY KREME INC,"3,652,826.96",15.46,Consumer Discretionary,"236,276.00",DNUT,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,635,767.46",XPONENTIAL FITNESS INC CLASS A,"3,635,767.46",20.66,Consumer Discretionary,"175,981.00",XPOF,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,616,772.07",PATHWARD FINANCIAL INC,"3,616,772.07",52.59,Financials,"68,773.00",CASH,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,613,670.55",P10 INC CLASS A,"3,613,670.55",11.61,Financials,"311,255.00",PX,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,609,358.56",CADRE HOLDINGS INC,"3,609,358.56",22.04,Industrials,"163,764.00",CDRE,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,604,206.72",MITEK SYSTEMS INC,"3,604,206.72",10.88,Information Technology,"331,269.00",MITK,,0.04,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,578,345.01",TPI COMPOSITES INC,"3,578,345.01",10.17,Industrials,"351,853.00",TPIC,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,562,461.40",PNM RESOURCES INC,"3,562,461.40",45.80,Utilities,"77,783.00",PNM,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,556,840.50",TURNING POINT BRANDS INC,"3,556,840.50",24.90,Consumer Staples,"142,845.00",TPB,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,547,635.00",UNITED STATES LIME AND MINERALS IN,"3,547,635.00",209.30,Materials,"16,950.00",USLM,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,546,995.81",DIGIMARC CORP,"3,546,995.81",29.83,Information Technology,"118,907.00",DMRC,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,521,567.34",PERELLA WEINBERG PARTNERS CLASS A,"3,521,567.34",9.18,Financials,"383,613.00",PWP,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,520,359.80",APOGEE ENTERPRISES INC,"3,520,359.80",47.87,Industrials,"73,540.00",APOG,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,515,593.80",SAUL CENTERS REIT INC,"3,515,593.80",39.70,Real Estate,"88,554.00",BFS,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,493,910.11",NUSCALE POWER CORP CLASS A,"3,493,910.11",7.87,Industrials,"443,953.00",SMR,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,Guernsey,USD,"3,476,246.28",SUPER GROUP LTD,"3,476,246.28",3.03,Consumer Discretionary,"1,147,276.00",SGHC,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,472,458.99",SURMODICS INC,"3,472,458.99",30.03,Health Care,"115,633.00",SRDX,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,433,965.26",AGILITI INC,"3,433,965.26",16.06,Health Care,"213,821.00",AGTI,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,417,481.32",ESSENTIAL PROPERTIES REALTY TRUST,"3,417,481.32",24.42,Real Estate,"139,946.00",EPRT,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,390,516.40",LOVESAC COMPANY,"3,390,516.40",28.76,Consumer Discretionary,"117,890.00",LOVE,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,367,078.58",TARGET HOSPITALITY CORP,"3,367,078.58",12.94,Consumer Discretionary,"260,207.00",TH,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,345,111.72",W AND T OFFSHORE INC,"3,345,111.72",4.14,Energy,"807,998.00",WTI,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,331,925.84",ALEXANDERS REIT INC,"3,331,925.84",184.84,Real Estate,"18,026.00",ALX,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,317,485.50",MERIDIANLINK INC,"3,317,485.50",21.85,Information Technology,"151,830.00",MLNK,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,313,921.08",TRINITY INDUSTRIES INC,"3,313,921.08",25.73,Industrials,"128,796.00",TRN,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,302,936.00",MATTHEWS INTERNATIONAL CORP CLASS,"3,302,936.00",47.32,Industrials,"69,800.00",MATW,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,298,378.21",WERNER ENTERPRISES INC,"3,298,378.21",43.43,Industrials,"75,947.00",WERN,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,294,052.45",HCI GROUP INC,"3,294,052.45",59.93,Financials,"54,965.00",HCI,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,294,103.40",CONSENSUS CLOUD SOLUTIONS INC,"3,294,103.40",34.30,Information Technology,"96,038.00",CCSI,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,268,971.00",ALECTOR INC,"3,268,971.00",6.15,Health Care,"531,540.00",ALEC,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,248,794.49",NVE CORP,"3,248,794.49",93.07,Information Technology,"34,907.00",NVEC,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,236,945.43",HIBBETT INC,"3,236,945.43",37.67,Consumer Discretionary,"85,929.00",HIBB,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,NASDAQ,1.0,United States,USD,"3,232,919.62",ADMA BIOLOGICS INC,"3,232,919.62",3.49,Health Care,"926,338.00",ADMA,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,231,180.10",CUSTOM TRUCK ONE SOURCE INC,"3,231,180.10",6.95,Industrials,"464,918.00",CTOS,,0.03,2023-07-13,iShares Russell 2000 Growth ETF,iwo
